dataset_id,sample_id,condition_id,request_id,status,disposition,generation_attempted,processing_latency_ms,generation_latency_ms,retrieval_latency_ms,validation_latency_ms,cpu_time_ms,memory_rss_delta_bytes
Sparkov,FOLLOWUP_SPARKOV_305,C_dense,447d036f-e836-4888-88f3-2ae0fcc998f0,blocked,generated_blocked,True,11520.276,11505.127,5.256,0.039,2088.497,3620864.0
Sparkov,FOLLOWUP_SPARKOV_309,B_dense,4af40752-e6c2-487a-9300-41337f43e623,completed,generated_released,True,9586.098,9212.83,363.383,0.013,1494.542,2375680.0
Sparkov,FOLLOWUP_SPARKOV_308,B_lexical,4d329c04-830d-47cf-ace2-3345b4a40d4d,completed,generated_released,True,14089.152,14068.687,9.603,0.017,2252.325,4931584.0
Sparkov,FOLLOWUP_SPARKOV_301,D_hybrid,51bf7bd7-89d4-420f-8200-825ae8d150d6,blocked,generated_blocked,True,10458.251,10433.569,14.859,0.034,1736.311,163840.0
Sparkov,FOLLOWUP_SPARKOV_305,B_lexical,5615b55b-ee57-467c-b2f3-616cb82113ca,completed,generated_released,True,12613.447,12594.142,9.74,0.023,2251.62,196608.0
Sparkov,FOLLOWUP_SPARKOV_310,A_direct,56bf4f19-4ea7-4d7b-b32a-f66e639b2bac,completed,generated_released,True,42809.272,42800.302,0.0,0.014,7091.036,-5701632.0
Sparkov,FOLLOWUP_SPARKOV_306,B_dense,59bcfb8d-0c99-4703-9d87-c973033dc7f3,completed,generated_released,True,9418.644,9399.019,10.394,0.01,1542.687,1212416.0
Sparkov,FOLLOWUP_SPARKOV_301,C_lexical,68252e1e-2ca8-4c4d-b52e-1929df13ceca,blocked,generated_blocked,True,8616.483,8591.813,13.8,0.029,1369.637,311296.0
Sparkov,FOLLOWUP_SPARKOV_303,A_direct,6b0612da-cbd9-4115-9b09-908153071130,completed,generated_released,True,42095.069,42083.18,0.0,0.818,7590.506,-9469952.0
Sparkov,FOLLOWUP_SPARKOV_303,C_dense,6f44312e-76a2-4188-b13f-91d80c4481bf,blocked,generated_blocked,True,12124.822,12110.024,5.063,0.025,2038.252,851968.0
Sparkov,FOLLOWUP_SPARKOV_309,C_lexical,73be2624-e6b5-432c-b149-295f5c28d3a0,blocked,generated_blocked,True,9661.012,9642.082,9.731,0.051,1535.711,-1933312.0
Sparkov,FOLLOWUP_SPARKOV_309,D_hybrid,7730f2af-4d8c-44e8-9f22-24b46d848e76,blocked,generated_blocked,True,10198.038,10173.447,15.215,0.028,1628.105,3784704.0
Sparkov,FOLLOWUP_SPARKOV_301,A_direct,7746a027-9c34-43ae-a47d-61e7a8772fcc,completed,generated_released,True,71123.714,71114.669,0.0,0.017,10483.896,-36372480.0
Sparkov,FOLLOWUP_SPARKOV_305,A_direct,77e1a0a8-b988-48a1-afcc-6501ca68cafc,completed,generated_released,True,64263.465,64254.143,0.0,0.019,9792.0,-148422656.0
Sparkov,FOLLOWUP_SPARKOV_309,C_dense,79ad73a3-ead1-4351-bb4e-5fa3b8aab074,blocked,generated_blocked,True,11125.666,11109.969,5.699,0.041,1830.333,671744.0
Sparkov,FOLLOWUP_SPARKOV_306,D_hybrid,7d7209b4-0432-41d4-80a8-8cc01d085353,blocked,generated_blocked,True,9961.395,9937.317,14.44,0.034,1603.81,737280.0
Sparkov,FOLLOWUP_SPARKOV_304,B_dense,80b549c6-9bae-4b8f-bd18-bca455bb42a9,completed,generated_released,True,9595.268,9576.335,6.074,0.014,1543.886,4456448.0
Sparkov,FOLLOWUP_SPARKOV_303,B_dense,8472f565-93df-4c63-ab18-f3edaf40cced,completed,generated_released,True,9446.252,9430.713,5.511,0.012,1550.156,835584.0
Sparkov,FOLLOWUP_SPARKOV_302,B_dense,893bd2cd-ecb9-464b-8697-27e4d561bd1d,completed,generated_released,True,10258.91,10244.215,5.206,0.017,1685.944,655360.0
Sparkov,FOLLOWUP_SPARKOV_307,B_lexical,8dfcd598-c725-40ae-b3d7-4e05ed303fc0,completed,generated_released,True,7738.753,7716.697,9.708,0.018,1214.034,4390912.0
Sparkov,FOLLOWUP_SPARKOV_302,B_lexical,943f2ffd-8804-46a5-8fb8-3b75b5bef449,completed,generated_released,True,10541.348,10521.296,9.607,0.014,1795.805,4014080.0
Sparkov,FOLLOWUP_SPARKOV_307,A_direct,988d39bb-55d8-4f9a-8ca3-2ecb442e5c0d,completed,generated_released,True,61159.872,61150.746,0.0,0.024,9800.401,-4554752.0
Sparkov,FOLLOWUP_SPARKOV_304,B_lexical,98ec01a3-8278-45d5-98ce-2aafef02b0f1,completed,generated_released,True,13293.942,13271.662,9.644,0.015,2178.189,4554752.0
Sparkov,FOLLOWUP_SPARKOV_307,C_lexical,992a7451-b0dc-4bc9-a463-9ebad05fb343,blocked,generated_blocked,True,10288.534,10269.822,9.579,0.027,1676.517,917504.0
Sparkov,FOLLOWUP_SPARKOV_306,B_lexical,99b04403-f6fd-4fdd-8cbd-58f3f5b0d538,completed,generated_released,True,12345.689,12325.912,10.237,0.022,2013.272,737280.0
Sparkov,FOLLOWUP_SPARKOV_304,C_dense,a69c2596-cac0-4c3d-b5bb-117ea308e92c,blocked,generated_blocked,True,11508.853,11493.119,5.474,0.022,1900.635,786432.0
Sparkov,FOLLOWUP_SPARKOV_306,C_dense,a6f6b02b-c591-417b-8ffc-6a0211617226,blocked,generated_blocked,True,9324.06,9307.544,6.087,0.037,1525.851,-2195456.0
Sparkov,FOLLOWUP_SPARKOV_310,B_dense,bfb762b5-656c-432d-90cd-1e2d3156a122,completed,generated_released,True,11894.036,11878.732,5.557,0.015,2001.912,262144.0
Sparkov,FOLLOWUP_SPARKOV_308,D_hybrid,c009c9df-4625-46f2-b131-32d519f0eaae,blocked,generated_blocked,True,10068.054,10041.774,15.787,0.034,1649.668,851968.0
Sparkov,FOLLOWUP_SPARKOV_310,D_hybrid,c40a05ff-92ef-47c5-8d2d-4fc2bf132ea6,blocked,generated_blocked,True,9435.574,9411.481,14.829,0.026,1508.827,311296.0
Sparkov,FOLLOWUP_SPARKOV_310,C_dense,c85a0cda-b619-49b1-9884-d8abdf53e788,blocked,generated_blocked,True,8105.826,8090.864,5.116,0.022,1321.255,114688.0
Sparkov,FOLLOWUP_SPARKOV_307,C_dense,c9bd17dd-6bb1-4df5-8e3e-b188d452b67d,blocked,generated_blocked,True,10693.498,10678.675,5.594,0.038,1764.008,327680.0
Sparkov,FOLLOWUP_SPARKOV_303,B_lexical,d443d434-8b38-4b54-9607-6cd4e8095fdb,completed,generated_released,True,9732.249,9708.659,9.881,0.022,1550.77,3850240.0
Sparkov,FOLLOWUP_SPARKOV_308,A_direct,d893b406-bec3-4796-8927-7d33a960e8b3,completed,generated_released,True,53409.14,53399.389,0.0,0.014,8325.493,-6668288.0
Sparkov,FOLLOWUP_SPARKOV_310,B_lexical,d92721fd-5bbe-4228-89cd-5eeb17340657,completed,generated_released,True,11449.934,11429.443,9.422,0.012,1980.74,3670016.0
Sparkov,FOLLOWUP_SPARKOV_301,C_dense,da0caa01-590e-4781-9c10-87acd7dd9718,blocked,generated_blocked,True,10948.152,10933.547,5.416,0.021,1853.989,212992.0
Sparkov,FOLLOWUP_SPARKOV_308,C_lexical,dd46298c-d458-48b9-9941-8e7d4a96aa9a,blocked,generated_blocked,True,7517.708,7498.542,9.627,0.031,1163.104,688128.0
Sparkov,FOLLOWUP_SPARKOV_304,A_direct,e155c2a4-4449-4a16-9d7c-b8e3b42fc660,completed,generated_released,True,62955.474,62946.358,0.0,0.014,8929.524,-5603328.0
Sparkov,FOLLOWUP_SPARKOV_307,B_dense,e3756531-63e7-44a3-adf5-28e263e169e6,completed,generated_released,True,9160.336,9145.512,5.219,0.02,1472.766,344064.0
Sparkov,FOLLOWUP_SPARKOV_306,C_lexical,ea77dacb-bc3f-47b5-be6f-ec4006720854,blocked,generated_blocked,True,10444.608,10425.187,9.673,0.05,1681.475,917504.0
Sparkov,FOLLOWUP_SPARKOV_310,C_lexical,f3acdcd5-5162-404c-9c5f-7bbe289ecf5c,blocked,generated_blocked,True,10091.062,10070.264,10.662,0.033,1631.928,245760.0
Sparkov,FOLLOWUP_SPARKOV_309,B_lexical,f3e20b70-13d4-4b78-8022-d0f518e678a4,completed,generated_released,True,12675.704,12590.68,63.305,0.036,2086.558,8962048.0
Sparkov,FOLLOWUP_SPARKOV_307,D_hybrid,f4ce2d4d-a380-42cb-80ad-db40e55d9fac,blocked,generated_blocked,True,9443.087,9418.805,15.177,0.023,1520.673,557056.0
Sparkov,FOLLOWUP_SPARKOV_309,A_direct,ff771fd5-83e3-43dc-af98-5779e177f307,completed,generated_released,True,7814.535,7797.876,0.0,7.313,2075.001,-247595008.0
Sparkov,FOLLOWUP_SPARKOV_317,A_direct,0ab8ab4f-b430-4fff-8698-f9b23e79decc,completed,generated_released,True,6893.052,6883.584,0.0,0.019,1493.613,3063808.0
Sparkov,FOLLOWUP_SPARKOV_313,B_dense,1544ca3e-9009-42ef-8a8f-775489dd390f,completed,generated_released,True,9058.633,9044.227,5.125,0.013,1469.145,573440.0
Sparkov,FOLLOWUP_SPARKOV_318,D_hybrid,1b9f00b0-b3eb-462c-a066-b8ce8803079a,blocked,generated_blocked,True,10579.998,10555.231,15.034,0.039,1691.206,540672.0
Sparkov,FOLLOWUP_SPARKOV_318,C_lexical,1fb561ce-e5d1-47a6-8bf1-c00e131e645b,blocked,generated_blocked,True,10335.915,10317.227,9.532,0.021,1650.237,81920.0
Sparkov,FOLLOWUP_SPARKOV_317,D_hybrid,2255783b-c5cf-4248-82fd-d23661b452e4,blocked,generated_blocked,True,11414.516,11390.313,14.798,0.022,1835.635,-2981888.0
Sparkov,FOLLOWUP_SPARKOV_316,C_dense,23c28935-7bad-456b-a81f-9eca3edbd90a,blocked,generated_blocked,True,10870.894,10855.813,4.927,0.04,1749.387,3538944.0
Sparkov,FOLLOWUP_SPARKOV_315,C_lexical,2a83e480-485f-4689-97db-1f101704a7b8,blocked,generated_blocked,True,10942.965,10923.858,9.677,0.023,1742.516,3751936.0
Sparkov,FOLLOWUP_SPARKOV_317,C_lexical,2bb7566a-fbbe-42db-a10b-34b6ea798192,blocked,generated_blocked,True,7109.582,7090.801,9.575,0.024,1068.507,32768.0
Sparkov,FOLLOWUP_SPARKOV_312,C_lexical,2cbfd1ff-8261-4d91-9b36-8d1ddf68c857,blocked,generated_blocked,True,8741.604,8721.465,9.594,0.042,1367.63,1015808.0
Sparkov,FOLLOWUP_SPARKOV_316,B_dense,351b3ca3-2297-4c18-905e-0720938260c4,completed,generated_released,True,8200.667,8184.351,6.175,0.019,1284.632,1114112.0
Sparkov,FOLLOWUP_SPARKOV_316,D_hybrid,353a3e6b-0faa-4ab2-9c9a-ca92a64bd5bf,blocked,generated_blocked,True,8113.405,8080.337,22.337,0.024,1239.517,1605632.0
Sparkov,FOLLOWUP_SPARKOV_318,B_dense,384870ef-6bf9-4d7c-a555-392d2e7e2817,completed,generated_released,True,7752.236,7737.429,5.21,0.028,1224.43,2916352.0
Sparkov,FOLLOWUP_SPARKOV_313,D_hybrid,3c5fa1e1-a2e9-40f1-b9da-67308984add4,blocked,generated_blocked,True,10780.156,10755.801,14.925,0.035,1756.781,655360.0
Sparkov,FOLLOWUP_SPARKOV_315,A_direct,3d60f52e-a234-4809-988e-0c6be89b0691,completed,generated_released,True,6461.994,6452.967,0.0,0.019,1398.53,475136.0
Sparkov,FOLLOWUP_SPARKOV_316,A_direct,3e5f16f2-7536-42ef-961b-8ee72f90f824,completed,generated_released,True,5908.951,5899.68,0.0,0.015,1273.77,1015808.0
Sparkov,FOLLOWUP_SPARKOV_319,B_dense,40c2afb7-ec71-49d9-98a3-81bdc98ceab7,completed,generated_released,True,8991.331,8975.153,6.177,0.014,1425.858,-1802240.0
Sparkov,FOLLOWUP_SPARKOV_312,A_direct,4128a331-5729-4852-8cad-16dee1af218a,completed,generated_released,True,7028.646,7018.457,0.0,0.016,1530.991,622592.0
Sparkov,FOLLOWUP_SPARKOV_311,C_lexical,4204b652-ce83-4581-a408-caf38b4ca389,blocked,generated_blocked,True,9417.86,9398.705,9.792,0.046,1493.451,212992.0
Sparkov,FOLLOWUP_SPARKOV_316,B_lexical,47c6792c-15b9-4235-a694-ab387e3e311a,completed,generated_released,True,8858.015,8838.32,9.68,0.014,1392.707,966656.0
Sparkov,FOLLOWUP_SPARKOV_313,C_lexical,496f60d5-9a38-4231-b710-172fcf1116fb,blocked,generated_blocked,True,10724.468,10705.415,9.536,0.038,1712.718,3080192.0
Sparkov,FOLLOWUP_SPARKOV_318,B_lexical,4acd3b7f-b35e-486d-8111-a4b77265bf2c,completed,generated_released,True,10108.47,10089.659,9.567,0.013,1615.884,0.0
Sparkov,FOLLOWUP_SPARKOV_317,B_dense,5727739b-edf0-4ec3-96c1-21d803de36d6,completed,generated_released,True,9686.777,9670.94,5.769,0.013,1540.315,245760.0
Sparkov,FOLLOWUP_SPARKOV_312,C_dense,5c5635e9-6951-484b-8632-094063f7ec0c,blocked,generated_blocked,True,9448.062,9433.385,5.435,0.04,1519.782,3604480.0
Sparkov,FOLLOWUP_SPARKOV_318,A_direct,643c5ccb-5b48-4620-97a8-d0d6cdb4f557,completed,generated_released,True,6421.532,6411.321,0.0,0.014,1391.383,-2981888.0
Sparkov,FOLLOWUP_SPARKOV_318,C_dense,64769e36-ca8d-46e6-9699-8efc121c6f65,blocked,generated_blocked,True,8404.137,8389.123,5.731,0.038,1328.482,81920.0
Sparkov,FOLLOWUP_SPARKOV_315,D_hybrid,6b2eb390-317d-46c2-bb79-9af1d8d98721,blocked,generated_blocked,True,10288.759,10263.756,15.371,0.036,1636.772,81920.0
Sparkov,FOLLOWUP_SPARKOV_311,B_lexical,6cbb2634-68eb-42de-a98a-adc071314abf,completed,generated_released,True,9997.707,9978.899,9.556,0.014,1578.678,163840.0
Sparkov,FOLLOWUP_SPARKOV_319,C_dense,6e55ac24-8711-4549-80ed-627472087af4,blocked,generated_blocked,True,93436.533,93132.628,286.015,4.27,16029.313,-551337984.0
Sparkov,FOLLOWUP_SPARKOV_320,B_lexical,729dc57e-f71e-4144-a117-b214fd0791e0,completed,generated_released,True,11408.557,11389.077,9.653,0.025,1828.246,835584.0
Sparkov,FOLLOWUP_SPARKOV_311,C_dense,732e75dc-d5b9-4772-a4dc-183c9afbebee,blocked,generated_blocked,True,7874.393,7859.337,5.454,0.023,1233.105,-2392064.0
Sparkov,FOLLOWUP_SPARKOV_320,B_dense,73567ad1-0afb-4d23-b7c4-4513925bc163,completed,generated_released,True,9241.153,9226.446,5.296,0.018,1494.348,671744.0
Sparkov,FOLLOWUP_SPARKOV_312,D_hybrid,763f13f1-4994-481d-9076-5e4afa05cf6c,blocked,generated_blocked,True,9087.878,9063.601,15.027,0.024,1424.157,688128.0
Sparkov,FOLLOWUP_SPARKOV_317,C_dense,770d7b66-257a-4a24-be8e-fafe9ea9498f,blocked,generated_blocked,True,10735.438,10720.966,5.258,0.03,1852.361,16384.0
Sparkov,FOLLOWUP_SPARKOV_319,D_hybrid,77fec1da-c8b7-460e-bbe0-ff6158b07637,blocked,generated_blocked,True,8429.366,8230.837,112.153,0.039,1244.215,23052288.0
Sparkov,FOLLOWUP_SPARKOV_315,B_lexical,79be8ab9-e88d-4c3e-adcc-fcaf21acf81e,completed,generated_released,True,9747.672,9728.775,9.532,0.023,1562.2,-5701632.0
Sparkov,FOLLOWUP_SPARKOV_312,B_dense,7ccd7a8a-ac1d-4d61-a6bd-c5d54a31579c,completed,generated_released,True,9168.88,9152.891,5.841,0.014,1479.025,-1982464.0
Sparkov,FOLLOWUP_SPARKOV_316,C_lexical,81ec5bd9-0416-49db-8501-ec4a3f7510c9,blocked,generated_blocked,True,10003.133,9983.825,9.643,0.051,1573.549,-2097152.0
Sparkov,FOLLOWUP_SPARKOV_315,C_dense,8793b1d8-ed96-475a-86b4-705947060a67,blocked,generated_blocked,True,10613.673,10598.551,5.188,0.037,1698.556,589824.0
Sparkov,FOLLOWUP_SPARKOV_320,C_lexical,8a07a960-50b6-484d-9a0e-a4c2e91267e5,blocked,generated_blocked,True,9909.38,9890.121,9.62,0.039,1564.398,507904.0
Sparkov,FOLLOWUP_SPARKOV_314,B_lexical,9b91641e-5dc9-4d5c-842a-b4261a5b4181,completed,generated_released,True,11576.89,11557.456,9.666,0.014,1868.625,950272.0
Sparkov,FOLLOWUP_SPARKOV_319,C_lexical,9c8fc3be-51f0-4ee3-b842-cc09057fb7e5,blocked,generated_blocked,True,9058.3,9039.323,9.62,0.025,1404.589,4227072.0
Sparkov,FOLLOWUP_SPARKOV_314,C_lexical,9ca05618-809c-4dde-82cd-f141ce5b5cf4,blocked,generated_blocked,True,9056.057,9036.103,9.664,0.031,1404.602,851968.0
Sparkov,FOLLOWUP_SPARKOV_313,C_dense,a20091d3-2fd0-44bb-a18c-0e3a91c7ba10,blocked,generated_blocked,True,10345.834,10331.187,5.101,0.035,1680.626,786432.0
Sparkov,FOLLOWUP_SPARKOV_314,D_hybrid,a3ca48b1-1759-480b-852d-c1da2b7de4f6,blocked,generated_blocked,True,10136.433,10111.65,15.282,0.021,1606.961,-2310144.0
Sparkov,FOLLOWUP_SPARKOV_314,A_direct,a45ea47a-88af-471a-8638-b25f30037636,completed,generated_released,True,8646.038,8636.354,0.0,0.031,1900.285,1015808.0
Sparkov,FOLLOWUP_SPARKOV_313,B_lexical,a7ced9e6-099e-4107-b4f4-c13268346010,completed,generated_released,True,9750.058,9730.702,9.582,0.019,1549.277,-2899968.0
Sparkov,FOLLOWUP_SPARKOV_314,C_dense,af0f56b9-b1d3-4dfa-afd1-9527c05765f5,blocked,generated_blocked,True,10517.157,10502.282,5.083,0.037,1713.758,688128.0
Sparkov,FOLLOWUP_SPARKOV_319,A_direct,b04bbf5f-cd2d-40ec-afb2-9cde67a7fc79,completed,generated_released,True,7909.84,7900.235,0.0,0.014,1670.869,2064384.0
Sparkov,FOLLOWUP_SPARKOV_319,B_lexical,b89c58ff-8389-4ddf-8e21-0638ddbd15fe,completed,generated_released,True,11865.262,11846.496,9.636,0.025,1859.438,1900544.0
Sparkov,FOLLOWUP_SPARKOV_311,A_direct,c1f60584-969d-44d9-a11d-6903e1918bed,completed,generated_released,True,6009.832,6000.605,0.0,0.015,1295.198,114688.0
Sparkov,FOLLOWUP_SPARKOV_312,B_lexical,d183835f-c4a2-4c8a-a817-7550480ed89e,completed,generated_released,True,10112.833,10093.079,9.687,0.014,1622.882,2850816.0
Sparkov,FOLLOWUP_SPARKOV_311,B_dense,d5e564a3-ab9d-4ae0-b2f2-f53c09ad14e9,completed,generated_released,True,7176.215,7160.887,5.438,0.013,1112.852,606208.0
Sparkov,FOLLOWUP_SPARKOV_317,B_lexical,d7fe302d-6f1e-460d-87b5-85bd4e395e1c,completed,generated_released,True,11920.068,11900.908,9.607,0.013,1904.828,-32768.0
Sparkov,FOLLOWUP_SPARKOV_320,A_direct,d864a57a-edcc-4780-9b23-1d491889ee92,completed,generated_released,True,6863.914,6854.397,0.0,0.018,1508.585,671744.0
Sparkov,FOLLOWUP_SPARKOV_314,B_dense,e1009ac5-df5d-4d35-bf54-0c708ed83f35,completed,generated_released,True,10165.15,10150.448,5.11,0.014,1647.261,1048576.0
Sparkov,FOLLOWUP_SPARKOV_311,D_hybrid,e3123d54-22bb-4183-b347-9095481cf1c1,blocked,generated_blocked,True,9497.839,9473.669,14.963,0.036,1546.969,65536.0
Sparkov,FOLLOWUP_SPARKOV_315,B_dense,e53895e2-3b2c-4c52-be35-4ede9e770677,completed,generated_released,True,11682.981,11668.219,4.904,0.021,1899.026,720896.0
Sparkov,FOLLOWUP_SPARKOV_320,D_hybrid,e6c30ef3-6fb6-401f-abe8-7dd701df9a72,blocked,generated_blocked,True,10511.924,10487.464,14.942,0.034,1674.303,737280.0
Sparkov,FOLLOWUP_SPARKOV_313,A_direct,f54551cc-9094-4ec4-bd1d-a5be2bfb5752,completed,generated_released,True,5223.237,5213.568,0.0,0.019,1115.034,32768.0
Sparkov,FOLLOWUP_SPARKOV_320,C_dense,f8223ea3-3ad2-48d3-9a0c-5afb76609046,blocked,generated_blocked,True,10785.502,10771.288,4.99,0.035,1742.69,655360.0
Sparkov,FOLLOWUP_SPARKOV_330,B_lexical,09b78775-3717-4bb5-92d0-f2da367433f0,completed,generated_released,True,9400.798,9382.028,9.615,0.013,1451.37,81920.0
Sparkov,FOLLOWUP_SPARKOV_322,B_lexical,10c613ae-fe18-4283-b5f9-657745a9427b,completed,generated_released,True,10154.404,10135.213,9.64,0.013,1576.321,835584.0
Sparkov,FOLLOWUP_SPARKOV_325,A_direct,12d5b496-fc44-45f4-bae2-d025d47293b3,completed,generated_released,True,6412.282,6400.797,0.0,0.015,1385.351,32768.0
Sparkov,FOLLOWUP_SPARKOV_321,D_hybrid,16555cc0-bd40-4ba5-9d83-9583dfbde05f,blocked,generated_blocked,True,11685.498,11660.121,16.017,0.023,1903.661,819200.0
Sparkov,FOLLOWUP_SPARKOV_324,A_direct,172c051b-af71-44c5-a462-78a9baa7013e,completed,generated_released,True,7476.918,7467.807,0.0,0.014,1631.49,-2162688.0
Sparkov,FOLLOWUP_SPARKOV_323,C_dense,1920d6be-3a57-4ecd-bc33-1447562632cc,blocked,generated_blocked,True,10374.818,10359.107,5.959,0.035,1658.124,3211264.0
Sparkov,FOLLOWUP_SPARKOV_322,B_dense,1b961fbe-1905-46a8-b1da-19f40f686b36,completed,generated_released,True,7937.961,7923.206,5.225,0.012,1244.797,3571712.0
Sparkov,FOLLOWUP_SPARKOV_322,A_direct,1ba3296e-0a65-43cb-8169-f3568b929bf1,completed,generated_released,True,6783.279,6773.758,0.0,0.014,1465.498,573440.0
Sparkov,FOLLOWUP_SPARKOV_327,D_hybrid,20cffbf7-f031-4e3b-b36a-665c8b7d8023,blocked,generated_blocked,True,9235.251,9210.888,14.863,0.025,1433.919,16384.0
Sparkov,FOLLOWUP_SPARKOV_330,A_direct,21dcde2d-74c9-4c20-ab3f-426503e0170f,completed,generated_released,True,7683.506,7674.465,0.0,0.023,1688.58,491520.0
Sparkov,FOLLOWUP_SPARKOV_324,B_lexical,237c5dd0-dd07-4434-96fa-4815372b6610,completed,generated_released,True,11916.459,11897.265,9.67,0.027,1902.184,720896.0
Sparkov,FOLLOWUP_SPARKOV_325,B_dense,33a28077-a34e-4597-93fa-ab77fc53f6d0,completed,generated_released,True,9154.236,9138.65,5.876,0.013,1494.467,491520.0
Sparkov,FOLLOWUP_SPARKOV_326,C_dense,364ef021-dbbf-4979-a5cc-1560599c1f44,blocked,generated_blocked,True,10635.144,10614.824,10.529,0.035,1719.457,4063232.0
Sparkov,FOLLOWUP_SPARKOV_330,C_lexical,388a93da-f3c9-4da7-b412-ce400251083a,blocked,generated_blocked,True,10554.097,10534.06,9.608,0.025,1661.493,688128.0
Sparkov,FOLLOWUP_SPARKOV_324,D_hybrid,3c8dad96-87ea-433f-badb-8a3289ce88a2,blocked,generated_blocked,True,9348.646,9323.915,15.182,0.038,1447.469,49152.0
Sparkov,FOLLOWUP_SPARKOV_328,B_dense,3d9e6eae-0254-40d6-9d10-e97a578138c9,completed,generated_released,True,7823.947,7809.12,5.51,0.018,1217.729,704512.0
Sparkov,FOLLOWUP_SPARKOV_329,B_lexical,403cdb86-73d6-4935-bce2-053c0119faea,completed,generated_released,True,11172.879,11151.974,10.115,0.021,1785.281,1032192.0
Sparkov,FOLLOWUP_SPARKOV_324,C_dense,40948995-c154-4daf-b600-023896fcca9d,blocked,generated_blocked,True,10824.067,10808.665,5.389,0.035,1723.007,3080192.0
Sparkov,FOLLOWUP_SPARKOV_330,D_hybrid,4242034b-abcc-41bf-ab57-e4879c9c970c,blocked,generated_blocked,True,9189.517,9163.955,15.87,0.042,1445.38,16384.0
Sparkov,FOLLOWUP_SPARKOV_325,D_hybrid,4789c4fa-b4ed-4922-96e5-d06478622cea,blocked,generated_blocked,True,6954.51,6930.306,14.944,0.027,1051.111,131072.0
Sparkov,FOLLOWUP_SPARKOV_326,B_lexical,57de9564-f8ac-4746-b60f-f5f23547a774,completed,generated_released,True,11270.386,11249.878,10.366,0.014,1782.705,-1949696.0
Sparkov,FOLLOWUP_SPARKOV_322,C_dense,5990970f-5b76-4378-9c97-60d1b85b215c,blocked,generated_blocked,True,11727.131,11711.895,5.271,0.03,1889.632,180224.0
Sparkov,FOLLOWUP_SPARKOV_324,B_dense,62f944a5-26a9-409b-ace9-ff09dd9471c7,completed,generated_released,True,9331.8,9316.248,5.701,0.014,1481.568,196608.0
Sparkov,FOLLOWUP_SPARKOV_323,B_lexical,68a5571f-b693-40df-b236-9edcebe0994f,completed,generated_released,True,10691.188,10672.289,9.579,0.02,1699.383,737280.0
Sparkov,FOLLOWUP_SPARKOV_329,D_hybrid,6985e78e-4a52-4d36-a6e1-6af1dd93eeac,blocked,generated_blocked,True,10875.074,10847.671,16.659,0.029,1737.995,1343488.0
Sparkov,FOLLOWUP_SPARKOV_322,C_lexical,69b7ed9a-a9c6-4751-bf10-cd1ad5b6ba98,blocked,generated_blocked,True,10606.191,10587.312,9.683,0.04,1673.15,-4800512.0
Sparkov,FOLLOWUP_SPARKOV_328,C_dense,6fa3d8cd-1a1a-4c04-93df-a18b0e43786e,blocked,generated_blocked,True,9833.468,9817.945,5.806,0.023,1576.413,622592.0
Sparkov,FOLLOWUP_SPARKOV_323,D_hybrid,735f66f9-e627-4210-975b-86e4e780267f,blocked,generated_blocked,True,6144.528,6119.89,14.997,0.023,904.278,704512.0
Sparkov,FOLLOWUP_SPARKOV_325,C_lexical,76d97468-041f-437f-865c-0d483ef9802a,blocked,generated_blocked,True,10089.937,10071.096,9.582,0.039,1599.601,212992.0
Sparkov,FOLLOWUP_SPARKOV_323,A_direct,77653acd-7528-48c9-bf64-c20d85a83da1,completed,generated_released,True,6767.991,6758.831,0.0,0.03,1473.311,540672.0
Sparkov,FOLLOWUP_SPARKOV_330,C_dense,7810e03a-36ab-4a07-97fc-558c3cbc3e0c,blocked,generated_blocked,True,8464.081,8448.495,5.007,0.023,1327.593,262144.0
Sparkov,FOLLOWUP_SPARKOV_326,A_direct,78929a41-aa4a-4a17-9c96-202686012c01,completed,generated_released,True,5192.263,5182.988,0.0,0.014,1110.91,999424.0
Sparkov,FOLLOWUP_SPARKOV_321,C_lexical,7a7465c6-de6b-4490-a901-ebeceff10b3c,blocked,generated_blocked,True,10692.458,10673.206,9.57,0.042,1712.564,3227648.0
Sparkov,FOLLOWUP_SPARKOV_327,C_dense,7aa860fa-0399-4137-b21f-d879f2c49e9d,blocked,generated_blocked,True,10568.93,10554.16,5.307,0.041,1695.322,0.0
Sparkov,FOLLOWUP_SPARKOV_325,C_dense,7c901c8a-7c0f-4235-b3a4-762020bc7d19,blocked,generated_blocked,True,10685.716,10669.5,6.512,0.035,1728.42,491520.0
Sparkov,FOLLOWUP_SPARKOV_327,A_direct,7f15dfb5-accd-490f-8180-0c49ab9ed533,completed,generated_released,True,7078.28,7068.634,0.0,0.014,1510.773,3014656.0
Sparkov,FOLLOWUP_SPARKOV_321,A_direct,822eb51c-11ec-405f-9246-69e7f63a295e,completed,generated_released,True,6568.293,6558.047,0.0,0.013,1429.948,32768.0
Sparkov,FOLLOWUP_SPARKOV_321,B_lexical,87cabd37-cfec-4e1c-ad5c-9e097d1fa1e0,completed,generated_released,True,11950.236,11931.007,9.603,0.025,1923.222,114688.0
Sparkov,FOLLOWUP_SPARKOV_325,B_lexical,88bc16cc-8511-4128-9bbb-47a8fa642858,completed,generated_released,True,10946.99,10928.174,9.626,0.014,1757.95,16384.0
Sparkov,FOLLOWUP_SPARKOV_327,C_lexical,8b73601c-df35-45c7-9b39-9f1061d46ca8,blocked,generated_blocked,True,8718.273,8698.541,9.627,0.026,1320.952,16384.0
